hEven,pTran
120946,1990.0
120946,1990.0
120946,1990.0
120945,1991.0
120944,1990.0
120944,1990.0
120944,1990.0
120944,1990.0
120944,1990.0
120944,1990.0
120944,1990.0
120944,1990.0
120941,1990.0
120940,1991.0
120940,1991.0
120940,1991.0
120940,1991.0
120940,1991.0
120940,1991.0
120940,1991.0
120940,1991.0
120940,1991.0
120940,1990.0
120940,1990.0
120940,1990.0
120940,1990.0
120940,1990.0
120940,1990.0
120940,1990.0
120940,1990.0
120940,1990.0
120939,1991.0
120939,1991.0
120939,1991.0
120933,1991.0
120932,1991.0
120930,1991.0
120930,1991.0
120929,1991.0
120929,1991.0
120929,1991.0
120929,1991.0
120928,1991.0
120928,1991.0
120928,1991.0
120928,1991.0
120928,1991.0
120927,1991.0
120927,1991.0
120927,1991.0
120927,1991.0
120926,1991.0
120926,1991.0
120926,1991.0
120926,1991.0
120925,1994.0
120925,1994.0
120925,1994.0
120924,1992.0
120924,1992.0
120924,1992.0
120924,1992.0
120924,1992.0
120924,1992.0
120924,1992.0
120924,1992.0
120924,1992.0
120924,1991.0
120923,1992.0
120923,1992.0
120918,1995.0
120916,1994.0
120916,1994.0
120916,1994.0
120916,1994.0
120916,1994.0
120916,1993.0
120916,1993.0
120916,1993.0
120916,1993.0
120916,1992.0
120914,1994.0
120912,1994.0
120912,1994.0
120911,1995.0
120911,1994.0
120906,1995.0
120903,1994.0
120903,1994.0
120903,1995.0
120903,1995.0
120859,1994.0
120859,1994.0
120858,1995.0
120857,1995.0
120857,1995.0
120857,1995.0
120857,1995.0
120857,1995.0
120857,1995.0
120857,1995.0
120857,1995.0
120857,1995.0
120851,1996.0
120849,1996.0
120846,1996.0
120846,1996.0
120845,1996.0
120815,1996.0
120813,1997.0
120813,1997.0
120810,1996.0
120807,1996.0
120807,1996.0
120801,1996.0
120801,1996.0
120801,1996.0
120801,1996.0
120751,1995.0
120751,1995.0
120751,1995.0
120751,1995.0
120751,1995.0
120751,1995.0
120748,1995.0
120746,1995.0
120746,1995.0
120746,1995.0
120746,1995.0
120746,1995.0
120746,1995.0
120744,1996.0
120741,1996.0
120741,1996.0
120740,1996.0
120730,1997.0
120723,1996.0
120723,1996.0
120718,1996.0
120718,1996.0
120718,1996.0
120715,1996.0
120714,1995.0
120711,1995.0
120711,1995.0
120711,1995.0
120711,1995.0
120706,1996.0
120705,1996.0
120702,1996.0
120702,1996.0
120702,1996.0
120702,1996.0
120702,1996.0
120702,1996.0
120702,1996.0
120702,1996.0
120702,1996.0
120702,1996.0
120702,1996.0
120658,1997.0
120658,1997.0
120658,1997.0
120658,1997.0
120656,1996.0
120653,1996.0
120644,1997.0
120644,1997.0
120644,1997.0
120644,1997.0
120636,1998.0
120636,1998.0
120636,1998.0
120634,1998.0
120630,1999.0
120627,1998.0
120624,1999.0
120610,1999.0
120610,1999.0
120606,1999.0
120601,1998.0
120600,1998.0
120557,1998.0
120557,1998.0
120557,1998.0
120557,1998.0
120557,1998.0
120557,1998.0
120551,1997.0
120551,1998.0
120551,1998.0
120551,1998.0
120547,1998.0
120541,1996.0
120540,1998.0
120538,1996.0
120533,1998.0
120532,1998.0
120532,1998.0
120528,1998.0
120528,1998.0
120528,1998.0
120527,1998.0
120513,1998.0
120512,1998.0
120507,1998.0
120504,1998.0
120501,1998.0
120500,1998.0
120500,1998.0
120500,1998.0
120455,1996.0
120448,1996.0
120439,1998.0
120437,1999.0
120437,1999.0
120437,1999.0
120435,1998.0
120430,1998.0
120430,1998.0
120427,1998.0
120427,1996.0
120427,1996.0
120427,1996.0
120427,1996.0
120427,1996.0
120419,1996.0
120419,1998.0
120419,1998.0
120419,1998.0
120408,1996.0
120401,1996.0
120400,1996.0
120359,1998.0
120357,1996.0
120350,1998.0
120347,1998.0
120343,1999.0
120343,1999.0
120343,1999.0
120343,1998.0
120341,1999.0
120331,1998.0
120328,1996.0
120328,1995.0
120312,1999.0
120311,1999.0
120309,1999.0
120303,1999.0
120302,1999.0
120302,1999.0
120257,1996.0
120257,1996.0
120257,1996.0
120257,1996.0
120257,1995.0
120257,1995.0
120257,1995.0
120252,1996.0
120243,1999.0
120241,1999.0
120239,1999.0
120231,1999.0
120231,1999.0
120231,1999.0
120231,1999.0
120226,1996.0
120225,1996.0
120225,1996.0
120225,1996.0
120225,1996.0
120225,1996.0
120225,1996.0
120221,1996.0
120215,1998.0
120215,1998.0
120211,1999.0
120204,1998.0
120204,1998.0
120204,1998.0
120200,1996.0
120150,1996.0
120150,1996.0
120150,1996.0
120150,1996.0
120150,1996.0
120150,1996.0
120150,1996.0
120149,1998.0
120149,1998.0
120140,1998.0
120140,1998.0
120139,1998.0
120134,1998.0
120134,1998.0
120134,1998.0
120133,1999.0
120133,1999.0
120133,1999.0
120133,1999.0
120128,1998.0
120126,1998.0
120122,1998.0
120119,1998.0
120115,1998.0
120112,1998.0
120107,1998.0
120054,1998.0
120047,1997.0
120047,1998.0
120047,1998.0
120035,1998.0
120031,1998.0
120030,1998.0
120012,1997.0
120007,1997.0
120006,1997.0
120005,1998.0
120005,1998.0
120005,1999.0
120005,1999.0
120005,1999.0
115957,1998.0
115957,1997.0
115954,1999.0
115950,1998.0
115950,1998.0
115949,1998.0
115946,1998.0
115945,1998.0
115915,1996.0
115915,1996.0
115901,1997.0
115901,1997.0
115901,1997.0
115901,1999.0
115901,1999.0
115901,1999.0
115900,1997.0
115900,1997.0
115851,1999.0
115849,1999.0
115836,1999.0
115836,1999.0
115836,1999.0
115823,2000.0
115823,2000.0
115818,2001.0
115812,2001.0
115812,2001.0
115812,2001.0
115812,2001.0
115811,2003.0
115806,2002.0
115800,2002.0
115749,2002.0
115747,2001.0
115745,2002.0
115741,2001.0
115741,2001.0
115735,2002.0
115731,2002.0
115730,2002.0
115730,2002.0
115723,2001.0
115715,2002.0
115713,2002.0
115712,2002.0
115710,2001.0
115710,2001.0
115706,2001.0
115705,2000.0
115705,2001.0
115704,2000.0
115703,2000.0
115654,2000.0
115654,2000.0
115654,2000.0
115654,2000.0
115654,2000.0
115649,2000.0
115649,2000.0
115649,2000.0
115649,2000.0
115649,2000.0
115649,2000.0
115649,2000.0
115646,2000.0
115645,2000.0
115642,2000.0
115642,2000.0
115642,2000.0
115638,2000.0
115635,2000.0
115635,2000.0
115632,2000.0
115631,2000.0
115622,1999.0
115622,2000.0
115622,2000.0
115622,1999.0
115622,1999.0
115622,1999.0
115620,1998.0
115620,1998.0
115620,1998.0
115620,1998.0
115620,1999.0
115620,1999.0
115620,1999.0
115620,1999.0
115612,1997.0
115606,1996.0
115558,1995.0
115556,1995.0
115556,1995.0
115556,1995.0
115556,1995.0
115556,1995.0
115556,1995.0
115556,1995.0
115554,1995.0
115551,1995.0
115551,1995.0
115549,1994.0
115548,1994.0
115547,1994.0
115532,1994.0
115527,1993.0
115518,1994.0
115518,1994.0
115518,1994.0
115518,1994.0
115509,1993.0
115509,1993.0
115509,1993.0
115503,1993.0
115501,1993.0
115501,1993.0
115501,1992.0
115501,1992.0
115446,1993.0
115444,1993.0
115444,1993.0
115444,1993.0
115444,1993.0
115441,1993.0
115440,1993.0
115438,1993.0
115433,1993.0
115433,1993.0
115433,1993.0
115433,1993.0
115431,1993.0
115429,1993.0
115428,1993.0
115425,1992.0
115421,1992.0
115420,1993.0
115417,1992.0
115415,1993.0
115414,1993.0
115414,1992.0
115413,1993.0
115411,1992.0
115410,1993.0
115410,1993.0
115410,1993.0
115407,1993.0
115406,1993.0
115406,1993.0
115406,1993.0
115406,1993.0
115406,1993.0
115406,1993.0
115404,1992.0
115403,1993.0
115402,1993.0
115359,1993.0
115358,1993.0
115355,1992.0
115345,1992.0
115345,1992.0
115345,1992.0
115345,1992.0
115343,1991.0
115342,1991.0
115339,1991.0
115333,1992.0
115332,1991.0
115331,1991.0
115313,1992.0
115313,1991.0
115313,1991.0
115312,1992.0
115302,1992.0
115300,1991.0
115300,1992.0
115300,1991.0
115257,1991.0
115257,1992.0
115257,1992.0
115250,1991.0
115249,1991.0
115248,1992.0
115245,1992.0
115243,1991.0
115242,1992.0
115238,1992.0
115237,1992.0
115236,1992.0
115233,1992.0
115219,1991.0
115218,1992.0
115217,1991.0
115217,1992.0
115217,1992.0
115217,1992.0
115217,1992.0
115215,1992.0
115208,1992.0
115207,1992.0
115206,1992.0
115205,1992.0
115204,1991.0
115200,1992.0
115158,1991.0
115156,1991.0
115156,1992.0
115149,1991.0
115145,1992.0
115144,1992.0
115135,1991.0
115133,1992.0
115127,1992.0
115127,1992.0
115127,1992.0
115117,1992.0
115117,1992.0
115117,1991.0
115116,1992.0
115114,1992.0
115113,1992.0
115113,1992.0
115113,1992.0
115113,1991.0
115106,1991.0
115103,1991.0
115057,1992.0
115054,1991.0
115053,1992.0
115047,1992.0
115047,1992.0
115044,1992.0
115036,1992.0
115030,1992.0
115030,1992.0
115025,1992.0
115018,1991.0
115018,1991.0
115011,1990.0
115011,1990.0
115002,1991.0
114953,1991.0
114951,1990.0
114950,1990.0
114950,1990.0
114950,1990.0
114950,1990.0
114950,1990.0
114950,1990.0
114950,1990.0
114950,1990.0
114950,1990.0
114950,1990.0
114950,1990.0
114950,1990.0
114950,1990.0
114950,1990.0
114950,1990.0
114950,1990.0
114950,1990.0
114950,1990.0
114950,1990.0
114950,1990.0
114950,1990.0
114950,1990.0
114950,1990.0
114950,1991.0
114950,1991.0
114950,1990.0
114950,1990.0
114950,1990.0
114950,1990.0
114950,1990.0
114950,1990.0
114950,1990.0
114950,1990.0
114950,1990.0
114950,1990.0
114950,1990.0
114950,1990.0
114950,1990.0
114950,1990.0
114950,1990.0
114950,1990.0
114950,1990.0
114950,1990.0
114950,1990.0
114950,1990.0
114945,1991.0
114945,1991.0
114945,1991.0
114943,1990.0
114940,1991.0
114938,1991.0
114925,1990.0
114921,1990.0
114918,1990.0
114917,1990.0
114914,1991.0
114903,1991.0
114903,1991.0
114858,1992.0
114858,1992.0
114858,1992.0
114855,1992.0
114855,1992.0
114855,1991.0
114855,1991.0
114855,1991.0
114843,1992.0
114843,1992.0
114842,1992.0
114839,1991.0
114837,1991.0
114837,1991.0
114837,1991.0
114837,1991.0
114824,1991.0
114814,1991.0
114814,1991.0
114814,1991.0
114814,1991.0
114758,1992.0
114749,1991.0
114747,1992.0
114738,1991.0
114738,1991.0
114732,1991.0
114728,1991.0
114728,1991.0
114728,1991.0
114718,1991.0
114714,1991.0
114714,1991.0
114710,1991.0
114705,1991.0
114703,1991.0
114658,1991.0
114658,1991.0
114658,1991.0
114655,1990.0
114655,1990.0
114653,1991.0
114653,1991.0
114653,1991.0
114647,1990.0
114646,1990.0
114639,1991.0
114638,1991.0
114636,1991.0
114628,1991.0
114616,1990.0
114615,1991.0
114612,1990.0
114611,1991.0
114611,1991.0
114608,1991.0
114604,1991.0
114558,1990.0
114551,1991.0
114547,1991.0
114533,1990.0
114531,1991.0
114529,1991.0
114526,1991.0
114525,1991.0
114521,1991.0
114519,1991.0
114518,1991.0
114518,1991.0
114518,1991.0
114518,1991.0
114518,1991.0
114509,1991.0
114509,1991.0
114509,1991.0
114509,1991.0
114509,1991.0
114509,1991.0
114509,1991.0
114509,1991.0
114509,1991.0
114509,1991.0
114509,1991.0
114509,1991.0
114509,1991.0
114509,1991.0
114509,1991.0
114509,1991.0
114509,1991.0
114457,1991.0
114451,1992.0
114449,1991.0
114442,1991.0
114435,1992.0
114423,1992.0
114423,1992.0
114423,1992.0
114423,1992.0
114411,1993.0
114353,1992.0
114330,1992.0
114330,1992.0
114330,1993.0
114330,1992.0
114330,1992.0
114329,1992.0
114321,1991.0
114310,1991.0
114303,1992.0
114303,1992.0
114302,1991.0
114256,1991.0
114255,1991.0
114255,1991.0
114255,1991.0
114252,1991.0
114241,1991.0
114227,1991.0
114227,1991.0
114226,1992.0
114226,1992.0
114217,1992.0
114217,1992.0
114157,1993.0
114157,1993.0
114147,1992.0
114145,1993.0
114144,1992.0
114144,1992.0
114136,1993.0
114132,1992.0
114132,1992.0
114132,1992.0
114132,1992.0
114132,1992.0
114132,1992.0
114123,1993.0
114123,1993.0
114120,1994.0
114117,1994.0
114059,1993.0
114058,1993.0
114041,1993.0
114038,1992.0
114037,1992.0
114036,1992.0
114035,1992.0
114035,1992.0
114035,1992.0
114035,1991.0
114034,1992.0
114034,1992.0
114034,1992.0
114030,1991.0
114030,1991.0
114023,1992.0
114023,1992.0
114021,1992.0
114020,1991.0
114018,1992.0
114017,1991.0
114016,1991.0
114014,1991.0
114014,1991.0
114009,1991.0
114009,1991.0
114001,1991.0
114001,1991.0
113949,1991.0
113949,1991.0
113948,1991.0
113943,1991.0
113938,1991.0
113938,1991.0
113938,1991.0
113938,1991.0
113938,1991.0
113930,1992.0
113928,1991.0
113928,1991.0
113918,1991.0
113911,1991.0
113911,1991.0
