hEven,pTran
121120,2044.0
121120,2044.0
121120,2044.0
121112,2044.0
121110,2044.0
121107,2044.0
121101,2045.0
121101,2045.0
121100,2045.0
121059,2045.0
121058,2045.0
121058,2045.0
121052,2046.0
121049,2046.0
121047,2046.0
121044,2046.0
121044,2046.0
121040,2047.0
121035,2046.0
121033,2046.0
121032,2047.0
121032,2046.0
121016,2047.0
121015,2046.0
121014,2046.0
121006,2047.0
121006,2048.0
121003,2047.0
121003,2047.0
121003,2047.0
121003,2047.0
120949,2048.0
120949,2048.0
120949,2049.0
120948,2048.0
120946,2047.0
120936,2048.0
120935,2048.0
120935,2048.0
120935,2048.0
120930,2046.0
120929,2048.0
120929,2048.0
120927,2048.0
120920,2048.0
120919,2048.0
120915,2048.0
120915,2048.0
120915,2048.0
120915,2048.0
120915,2048.0
120915,2049.0
120915,2049.0
120915,2049.0
120915,2049.0
120915,2049.0
120914,2045.0
120914,2044.0
120913,2045.0
120907,2043.0
120907,2043.0
120907,2043.0
120907,2043.0
120907,2043.0
120907,2043.0
120907,2043.0
120907,2043.0
120907,2044.0
120907,2044.0
120907,2044.0
120907,2043.0
120907,2043.0
120907,2043.0
120907,2043.0
120903,2048.0
120902,2045.0
120902,2044.0
120902,2044.0
120857,2045.0
120857,2045.0
120857,2045.0
120857,2045.0
120857,2045.0
120857,2045.0
120857,2045.0
120857,2045.0
120857,2045.0
120857,2045.0
120857,2044.0
120857,2044.0
120857,2044.0
120857,2044.0
120857,2044.0
120857,2045.0
120857,2045.0
120857,2045.0
120849,2048.0
120849,2048.0
120849,2048.0
120849,2047.0
120849,2047.0
120849,2046.0
120849,2045.0
120837,2048.0
120833,2048.0
120833,2048.0
120833,2048.0
120832,2047.0
120832,2047.0
120832,2047.0
120832,2047.0
120831,2047.0
120827,2048.0
120827,2048.0
120822,2047.0
120822,2048.0
120812,2047.0
120812,2047.0
120810,2047.0
120805,2048.0
120805,2048.0
120758,2048.0
120758,2048.0
120757,2047.0
120757,2047.0
120746,2047.0
120742,2047.0
120728,2047.0
120728,2047.0
120719,2047.0
120705,2047.0
120703,2045.0
120703,2045.0
120702,2045.0
120701,2045.0
120701,2045.0
120701,2045.0
120701,2045.0
120701,2045.0
120701,2045.0
120701,2045.0
120648,2045.0
120648,2045.0
120648,2045.0
120648,2045.0
120648,2045.0
120648,2045.0
120645,2046.0
120645,2046.0
120645,2046.0
120645,2045.0
120645,2045.0
120645,2045.0
120645,2045.0
120645,2045.0
120645,2045.0
120645,2045.0
120644,2047.0
120644,2047.0
120644,2047.0
120644,2046.0
120644,2046.0
120644,2049.0
120644,2049.0
120641,2047.0
120641,2047.0
120641,2047.0
120635,2048.0
120635,2048.0
120635,2048.0
120635,2047.0
120635,2047.0
120629,2049.0
120607,2049.0
120604,2049.0
120604,2049.0
120604,2049.0
120604,2049.0
120604,2049.0
120604,2049.0
120604,2049.0
120604,2049.0
120604,2049.0
120604,2049.0
120603,2049.0
120559,2047.0
120559,2049.0
120558,2047.0
120548,2047.0
120548,2047.0
120547,2048.0
120547,2049.0
120539,2048.0
120539,2048.0
120539,2048.0
120539,2048.0
120539,2048.0
120539,2049.0
120528,2047.0
120526,2047.0
120526,2047.0
120526,2047.0
120524,2047.0
120523,2047.0
120523,2047.0
120516,2047.0
120515,2047.0
120514,2047.0
120512,2047.0
120508,2047.0
120459,2048.0
120459,2048.0
120459,2048.0
120459,2048.0
120455,2047.0
120455,2047.0
120455,2046.0
120455,2046.0
120452,2048.0
120438,2047.0
120438,2047.0
120429,2047.0
120425,2047.0
120425,2048.0
120425,2048.0
120412,2047.0
120412,2047.0
120404,2048.0
120404,2048.0
120351,2047.0
120351,2047.0
120351,2047.0
120340,2046.0
120340,2046.0
120340,2046.0
120340,2046.0
120327,2046.0
120324,2045.0
120322,2046.0
120322,2046.0
120322,2046.0
120319,2046.0
120306,2046.0
120306,2046.0
120306,2046.0
120306,2046.0
120301,2046.0
120301,2046.0
120301,2046.0
120301,2046.0
120301,2046.0
120259,2047.0
120254,2047.0
120254,2047.0
120248,2049.0
120247,2047.0
120247,2047.0
120247,2047.0
120247,2046.0
120247,2046.0
120247,2046.0
120247,2046.0
120246,2048.0
120246,2048.0
120246,2047.0
120246,2047.0
120239,2047.0
120239,2047.0
120233,2047.0
120233,2047.0
120228,2047.0
120228,2047.0
120222,2048.0
120222,2048.0
120222,2047.0
120206,2047.0
120156,2047.0
120156,2049.0
120156,2049.0
120152,2046.0
120150,2047.0
120149,2049.0
120149,2049.0
120149,2049.0
120143,2047.0
120142,2048.0
120137,2046.0
120130,2046.0
120125,2048.0
120114,2046.0
120101,2048.0
120050,2048.0
120043,2048.0
120037,2046.0
120034,2047.0
120032,2046.0
120032,2046.0
120032,2046.0
120027,2047.0
120025,2047.0
120017,2047.0
120017,2046.0
120014,2047.0
120014,2047.0
120014,2047.0
120010,2047.0
120002,2046.0
120002,2047.0
120001,2045.0
115955,2045.0
115955,2045.0
115955,2045.0
115955,2045.0
115947,2046.0
115947,2046.0
115947,2045.0
115942,2045.0
115940,2049.0
115940,2049.0
115940,2047.0
115939,2046.0
115928,2046.0
115925,2049.0
115925,2049.0
115922,2048.0
115922,2046.0
115921,2048.0
115918,2048.0
115918,2048.0
115918,2048.0
115917,2048.0
115911,2047.0
115856,2047.0
115856,2046.0
115856,2046.0
115855,2047.0
115853,2047.0
115847,2047.0
115845,2047.0
115845,2047.0
115845,2047.0
115845,2047.0
115843,2047.0
115843,2047.0
115843,2047.0
115843,2047.0
115839,2047.0
115839,2047.0
115824,2047.0
115824,2048.0
115821,2048.0
115811,2049.0
115757,2047.0
115757,2046.0
115752,2047.0
115752,2047.0
115742,2047.0
115738,2046.0
115738,2046.0
115738,2046.0
115738,2046.0
115738,2046.0
115736,2047.0
115736,2047.0
115726,2047.0
115723,2046.0
115723,2046.0
115723,2046.0
115723,2046.0
115723,2047.0
115723,2047.0
115723,2047.0
115715,2047.0
115715,2047.0
115707,2047.0
115707,2047.0
115706,2046.0
115655,2047.0
115653,2047.0
115653,2047.0
115650,2047.0
115642,2047.0
115639,2047.0
115639,2047.0
115637,2046.0
115637,2046.0
115634,2046.0
115632,2046.0
115617,2047.0
115607,2046.0
115604,2046.0
115559,2046.0
115558,2046.0
115558,2046.0
115558,2046.0
115541,2046.0
115541,2047.0
115541,2048.0
115541,2048.0
115541,2049.0
115541,2049.0
115541,2049.0
115541,2050.0
115541,2050.0
115540,2046.0
115531,2045.0
115529,2045.0
115526,2046.0
115526,2046.0
115526,2046.0
115519,2046.0
115518,2047.0
115518,2047.0
115518,2047.0
115518,2047.0
115518,2047.0
115511,2046.0
115507,2047.0
115507,2046.0
115504,2046.0
115500,2047.0
115459,2047.0
115459,2047.0
115459,2047.0
115453,2047.0
115453,2047.0
115451,2047.0
115447,2047.0
115447,2047.0
115435,2048.0
115435,2048.0
115430,2047.0
115430,2047.0
115429,2047.0
115427,2047.0
115426,2047.0
115411,2047.0
115408,2047.0
115359,2048.0
115357,2048.0
115351,2049.0
115351,2049.0
115344,2049.0
115321,2048.0
115321,2049.0
115321,2050.0
115245,2050.0
115245,2050.0
115245,2050.0
115244,2051.0
115230,2051.0
115230,2051.0
115228,2052.0
115227,2051.0
115224,2051.0
115224,2051.0
115221,2051.0
115216,2051.0
115212,2052.0
115207,2051.0
115206,2051.0
115205,2051.0
115205,2051.0
115205,2051.0
115205,2051.0
115203,2050.0
115155,2050.0
115154,2051.0
115154,2050.0
115154,2050.0
115154,2050.0
115153,2051.0
115153,2052.0
115153,2052.0
115139,2051.0
115135,2050.0
115135,2050.0
115135,2050.0
115135,2050.0
115133,2050.0
115133,2050.0
115125,2051.0
115125,2052.0
115125,2052.0
115123,2050.0
115122,2050.0
115120,2050.0
115112,2051.0
115112,2050.0
115100,2051.0
115059,2050.0
115058,2051.0
115056,2050.0
115047,2050.0
115047,2050.0
115047,2051.0
115045,2050.0
115041,2050.0
115038,2050.0
115031,2050.0
115030,2050.0
115029,2051.0
115029,2051.0
115029,2051.0
115029,2051.0
115029,2052.0
115029,2052.0
115029,2052.0
115029,2052.0
115025,2050.0
115024,2050.0
115020,2050.0
115017,2050.0
115016,2050.0
115008,2050.0
115008,2050.0
115008,2050.0
115006,2050.0
115006,2050.0
115005,2050.0
115005,2050.0
115005,2050.0
115005,2050.0
115005,2050.0
115005,2050.0
115005,2050.0
115005,2050.0
115005,2050.0
115005,2050.0
115005,2050.0
115005,2050.0
115005,2050.0
115002,2046.0
115002,2046.0
115002,2046.0
115000,2047.0
115000,2046.0
115000,2046.0
114950,2050.0
114950,2050.0
114942,2047.0
114942,2050.0
114942,2050.0
114942,2050.0
114942,2050.0
114942,2050.0
114942,2050.0
114942,2050.0
114942,2050.0
114942,2050.0
114942,2050.0
114942,2050.0
114942,2050.0
114942,2050.0
114942,2050.0
114942,2050.0
114942,2050.0
114942,2050.0
114942,2050.0
114942,2050.0
114937,2050.0
114934,2050.0
114930,2047.0
114913,2047.0
114908,2050.0
114855,2047.0
114855,2050.0
114845,2047.0
114845,2046.0
114845,2046.0
114845,2045.0
114841,2047.0
114838,2047.0
114838,2047.0
114835,2050.0
114835,2045.0
114835,2045.0
114835,2045.0
114835,2046.0
114835,2046.0
114835,2047.0
114835,2048.0
114835,2048.0
114835,2048.0
114835,2048.0
114835,2048.0
114835,2048.0
114835,2049.0
114835,2050.0
114831,2045.0
114825,2046.0
114824,2045.0
114820,2045.0
114820,2045.0
114811,2046.0
114811,2045.0
114811,2045.0
114808,2046.0
114808,2046.0
114804,2046.0
114754,2046.0
114750,2046.0
114734,2046.0
114730,2046.0
114727,2046.0
114727,2047.0
114725,2046.0
114725,2046.0
114722,2046.0
114721,2047.0
114716,2046.0
114708,2048.0
114708,2048.0
114708,2048.0
114706,2046.0
114702,2047.0
114702,2046.0
114700,2047.0
114700,2047.0
114653,2046.0
114651,2047.0
114650,2046.0
114639,2046.0
114630,2046.0
114629,2046.0
114616,2046.0
114615,2045.0
114615,2046.0
114612,2046.0
114612,2045.0
114612,2045.0
114612,2045.0
114612,2045.0
114612,2045.0
114612,2045.0
114612,2045.0
114612,2045.0
114612,2045.0
114612,2045.0
114611,2046.0
114604,2047.0
114604,2045.0
114604,2045.0
114604,2045.0
114604,2045.0
114604,2045.0
114602,2046.0
114602,2047.0
114601,2046.0
114555,2046.0
114555,2046.0
114549,2046.0
114547,2046.0
114547,2046.0
114532,2046.0
114532,2046.0
114532,2046.0
114532,2045.0
114519,2046.0
114517,2046.0
114510,2047.0
114510,2047.0
114510,2047.0
114505,2047.0
114505,2046.0
114505,2046.0
114505,2046.0
114501,2047.0
114457,2047.0
114457,2047.0
114454,2047.0
114454,2047.0
114453,2047.0
114453,2047.0
114433,2047.0
114433,2047.0
114431,2047.0
114427,2045.0
114427,2045.0
114424,2046.0
114424,2046.0
114424,2045.0
114422,2046.0
114422,2046.0
114422,2046.0
114422,2046.0
114414,2046.0
114414,2046.0
114412,2045.0
114409,2045.0
114405,2045.0
114402,2046.0
114401,2045.0
114353,2045.0
114339,2046.0
114336,2046.0
114333,2046.0
114331,2046.0
114331,2046.0
114331,2046.0
114330,2047.0
114327,2046.0
114323,2047.0
114305,2046.0
114256,2046.0
114255,2046.0
114250,2046.0
114249,2045.0
114248,2045.0
114246,2045.0
114244,2045.0
114242,2045.0
114240,2045.0
114236,2046.0
114236,2046.0
114235,2046.0
114235,2046.0
114234,2045.0
114233,2045.0
114233,2045.0
114231,2045.0
114229,2046.0
114229,2046.0
114229,2046.0
114229,2045.0
114219,2046.0
114218,2046.0
114218,2046.0
114218,2046.0
114218,2046.0
114214,2046.0
114214,2046.0
114214,2046.0
114214,2046.0
114213,2047.0
114211,2046.0
114211,2046.0
114210,2046.0
114210,2046.0
114210,2046.0
114202,2047.0
114201,2047.0
114155,2047.0
114149,2047.0
114145,2047.0
114145,2047.0
114145,2047.0
114145,2047.0
114144,2046.0
114144,2046.0
114144,2046.0
114139,2046.0
114134,2046.0
114131,2046.0
114120,2046.0
114111,2046.0
114109,2049.0
114107,2048.0
114107,2048.0
114107,2048.0
114043,2046.0
114040,2046.0
114026,2047.0
114026,2047.0
114026,2046.0
114021,2048.0
114019,2049.0
114019,2049.0
114019,2048.0
114019,2048.0
114019,2048.0
114019,2048.0
114019,2048.0
114019,2048.0
114019,2048.0
114013,2048.0
114010,2048.0
114008,2049.0
114007,2049.0
114002,2048.0
113944,2048.0
113944,2050.0
113941,2050.0
113940,2049.0
113940,2048.0
113931,2050.0
113920,2048.0
113911,2049.0
113911,2048.0
113911,2048.0
113911,2048.0
113906,2048.0
113904,2049.0
113904,2048.0
113852,2048.0
113848,2050.0
113841,2048.0
113833,2048.0
113830,2048.0
113830,2048.0
113828,2048.0
113828,2048.0
113825,2048.0
113825,2048.0
113825,2048.0
113825,2048.0
113823,2050.0
113757,2050.0
113757,2050.0
113757,2050.0
113754,2051.0
113754,2052.0
113752,2051.0
113746,2051.0
113743,2052.0
113740,2052.0
113736,2052.0
113735,2052.0
113730,2051.0
113728,2050.0
113728,2050.0
113721,2050.0
113721,2050.0
113721,2050.0
113721,2050.0
113708,2048.0
113705,2050.0
113705,2050.0
113657,2049.0
113657,2049.0
113657,2050.0
113656,2050.0
113656,2050.0
113656,2050.0
113656,2050.0
113656,2050.0
113656,2050.0
113656,2050.0
113656,2049.0
113652,2049.0
113652,2049.0
113649,2049.0
113629,2050.0
113614,2049.0
113614,2049.0
113614,2049.0
113614,2049.0
113608,2047.0
113602,2047.0
113554,2048.0
113554,2048.0
113554,2048.0
113554,2048.0
113554,2047.0
113554,2047.0
113554,2047.0
113552,2047.0
113538,2046.0
113528,2047.0
113528,2046.0
113525,2047.0
113521,2047.0
113521,2047.0
113521,2047.0
113521,2047.0
113513,2046.0
113512,2046.0
113508,2046.0
113508,2046.0
113507,2045.0
113506,2045.0
113502,2045.0
113502,2045.0
113500,2046.0
113500,2046.0
113458,2045.0
113457,2045.0
113455,2045.0
113454,2045.0
113453,2045.0
113452,2045.0
113450,2045.0
113450,2045.0
113449,2045.0
113448,2045.0
113447,2045.0
113446,2045.0
113444,2045.0
113444,2045.0
113443,2045.0
113443,2045.0
113443,2045.0
113442,2045.0
113442,2045.0
113442,2045.0
113441,2045.0
113440,2046.0
113439,2045.0
113437,2045.0
113436,2045.0
113434,2045.0
113433,2045.0
113433,2046.0
113430,2046.0
113430,2046.0
113429,2046.0
113428,2046.0
113425,2046.0
113424,2046.0
113420,2047.0
113419,2047.0
113417,2047.0
113416,2047.0
113413,2046.0
113413,2047.0
113405,2046.0
113405,2046.0
113405,2046.0
113402,2046.0
113400,2045.0
113357,2046.0
113344,2046.0
113344,2046.0
