hEven,pTran,qTitTran
114803,2170.0,19803
114802,2170.0,25000
114800,2170.0,25000
114757,2170.0,80197
114752,2170.0,4144
114752,2170.0,100000
114752,2170.0,6500
114752,2170.0,4959
114752,2170.0,4200
114747,2170.0,3213
114747,2170.0,7144
114747,2170.0,62856
114742,2170.0,1922
114742,2170.0,7435
114742,2170.0,5000
114742,2170.0,5643
114728,2170.0,2500
114723,2168.0,5000
114722,2169.0,37945
114722,2170.0,61477
114722,2170.0,5000
114722,2170.0,95578
114718,2168.0,7515
114711,2170.0,5699
114711,2170.0,33040
114711,2170.0,11600
114711,2170.0,5250
114711,2170.0,118166
114711,2170.0,168085
114707,2170.0,5000
114704,2169.0,10000
114704,2169.0,81291
114704,2168.0,13709
114702,2169.0,9621
114702,2169.0,14629
114658,2169.0,4613
114656,2169.0,2234
114656,2169.0,30000
114656,2169.0,5766
114649,2169.0,10000
114649,2169.0,7766
114641,2169.0,12200
114641,2169.0,10000
114641,2169.0,5000
114641,2170.0,22800
114639,2169.0,10000
114637,2169.0,2500
114628,2169.0,2300
114627,2169.0,73000
114625,2169.0,20000
114617,2170.0,2951
114617,2170.0,22288
114617,2170.0,12231
114617,2170.0,6000
114617,2170.0,2400
114613,2169.0,100000
114612,2169.0,7000
114606,2168.0,5000
114605,2169.0,10000
114605,2169.0,3000
114554,2170.0,3000
114554,2170.0,2309
114548,2168.0,5000
114543,2170.0,10000
114535,2169.0,2324
114535,2168.0,18000
114535,2168.0,28193
114535,2168.0,88056
114531,2170.0,9199
114529,2170.0,2500
114527,2170.0,2750
114515,2170.0,10000
114514,2168.0,5000
114512,2168.0,12000
114510,2170.0,100000
114510,2170.0,10000
114510,2170.0,90000
114508,2168.0,15000
114443,2171.0,2285
114443,2168.0,2317
114443,2167.0,14302
114443,2167.0,58160
114442,2168.0,20
114437,2167.0,35698
114424,2166.0,18462
114421,2167.0,176957
114421,2166.0,23000
114421,2166.0,2350
114421,2166.0,3310
114421,2166.0,5000
114421,2166.0,2500
114421,2166.0,2438
114421,2166.0,5000
114421,2166.0,179445
114420,2167.0,5000
114420,2167.0,132755
114420,2167.0,41131
114420,2167.0,43958
114420,2171.0,200000
114420,2167.0,62245
114419,2170.0,97722
114419,2170.0,11000
114419,2170.0,20000
114419,2170.0,5509
114419,2170.0,15000
114419,2170.0,3027
114419,2169.0,30000
114419,2169.0,2500
114419,2169.0,33000
114419,2169.0,9186
114419,2169.0,22966
114419,2168.0,150090
114419,2168.0,40819
114419,2168.0,60713
114419,2168.0,3000
114419,2168.0,14000
114419,2168.0,20000
114419,2167.0,276
114419,2167.0,10000
114419,2167.0,251192
114419,2171.0,50000
114419,2167.0,148808
114419,2167.0,50000
114419,2167.0,2323
114419,2167.0,3000
114419,2167.0,50000
114419,2167.0,53000
114419,2167.0,5000
114419,2167.0,37869
114418,2171.0,3061
114418,2171.0,50000
114418,2171.0,2304
114418,2171.0,2700
114418,2171.0,2500
114418,2171.0,10000
114418,2171.0,2500
114418,2171.0,17950
114418,2170.0,6707
114418,2170.0,302278
114416,2171.0,43184
114410,2172.0,5000
114407,2172.0,2508
114406,2172.0,2350
114404,2173.0,2894
114404,2172.0,137339
114404,2172.0,6739
114404,2172.0,10422
114353,2172.0,3161
114346,2173.0,10000
114344,2173.0,2500
114332,2173.0,10000
114330,2173.0,28695
114329,2173.0,78695
114329,2173.0,21305
114327,2173.0,9100
114259,2175.0,29415
114259,2175.0,5415
114252,2174.0,10000
114252,2175.0,866
114252,2175.0,585
114251,2172.0,5000
114248,2172.0,4500
114247,2171.0,2245
114247,2171.0,5755
114233,2171.0,37000
114233,2171.0,7755
114233,2171.0,2245
114233,2171.0,47755
114228,2172.0,4538
114228,2175.0,19618
114228,2175.0,4134
114225,2172.0,1366
114225,2172.0,7000
114224,2172.0,17731
114221,2175.0,3518
114221,2175.0,10382
114214,2175.0,9161
114210,2172.0,2650
114158,2173.0,88747
114158,2172.0,33000
114158,2172.0,28253
114157,2173.0,35600
114154,2173.0,10175
114153,2173.0,5000
114152,2173.0,10478
114149,2172.0,3000
114141,2172.0,4000
114138,2172.0,10000
114135,2175.0,100000
114132,2175.0,37000
114129,2175.0,3500
114128,2171.0,14774
114127,2171.0,5200
114127,2171.0,4544
114124,2171.0,23683
114108,2175.0,7000
114105,2175.0,239821
114101,2177.0,92260
114101,2177.0,2900
114101,2176.0,50000
114101,2176.0,50000
114101,2175.0,44661
114101,2175.0,160179
114058,2177.0,16000
114058,2177.0,7740
114057,2178.0,425
114057,2178.0,5000
114051,2178.0,1390
114048,2179.0,10000
114041,2179.0,2350
114039,2179.0,53237
114035,2180.0,45954
114032,2179.0,2500
114026,2179.0,130
114026,2179.0,10000
114026,2179.0,2500
114026,2179.0,200000
114026,2179.0,23567
114026,2179.0,8066
114022,2178.0,1663
114022,2178.0,3152
114022,2178.0,5185
114016,2179.0,7566
114015,2179.0,2500
114008,2179.0,2333
114006,2179.0,10000
114003,2179.0,10000
113957,2179.0,2901
113957,2178.0,2149
113957,2178.0,689
113943,2179.0,4570
113939,2178.0,2000
113938,2178.0,2900
113927,2180.0,88382
113927,2180.0,11618
113923,2180.0,147790
113923,2180.0,8211
113923,2180.0,2600
113923,2180.0,43076
113922,2178.0,51206
113922,2178.0,45743
113922,2178.0,3000
113922,2178.0,51
113921,2179.0,4320
113921,2179.0,2130
113921,2179.0,5860
113921,2180.0,3968
113921,2180.0,38042
113919,2179.0,3550
113915,2180.0,89541
113915,2180.0,5000
113915,2180.0,20000
113915,2180.0,2232
113908,2180.0,256697
113908,2180.0,2500
113908,2180.0,53900
113908,2180.0,15520
113908,2180.0,24911
113908,2180.0,46472
113907,2180.0,1241
113907,2180.0,143303
113905,2180.0,6241
113905,2180.0,3759
113900,2179.0,10000
113855,2180.0,1870
113855,2180.0,5759
113846,2179.0,2059
113846,2179.0,7000
113846,2179.0,10000
113846,2179.0,214186
113846,2179.0,65050
113846,2179.0,7605
113846,2179.0,5000
113843,2179.0,9381
113843,2179.0,7941
113841,2178.0,71459
113834,2177.0,27335
113833,2177.0,72665
113832,2178.0,46000
113832,2178.0,5227
113832,2178.0,100000
113828,2177.0,20000
113827,2178.0,4000
113819,2177.0,10000
113819,2177.0,9200
113819,2177.0,4635
113819,2177.0,5000
113819,2177.0,20000
113819,2177.0,5000
113819,2177.0,20000
113819,2177.0,10000
113819,2177.0,5000
113819,2176.0,5000
113819,2176.0,12100
113819,2176.0,1400
113807,2173.0,32000
113807,2174.0,11389
113807,2174.0,50000
113807,2174.0,2300
113807,2174.0,10500
113807,2175.0,80000
113807,2175.0,4000
113807,2175.0,6650
113807,2175.0,15000
113807,2175.0,138500
113807,2175.0,5000
113756,2170.0,12000
113752,2170.0,7891
113745,2170.0,5172
113745,2170.0,1500
113745,2170.0,36730
113743,2170.0,11500
113743,2170.0,5000
113743,2170.0,9182
113743,2170.0,32931
113743,2170.0,300000
113743,2170.0,500
113743,2170.0,40887
113743,2169.0,1531
113743,2170.0,10000
113741,2170.0,1500
113741,2170.0,8500
113741,2170.0,10000
113738,2169.0,50000
113736,2169.0,31
113736,2169.0,3925
113732,2170.0,3000
113729,2169.0,2230
113725,2169.0,40000
113722,2169.0,2239
113722,2169.0,2350
113722,2169.0,9150
113717,2169.0,2350
113704,2168.0,3246
113700,2169.0,2400
113655,2169.0,3804
113655,2168.0,5502
113650,2169.0,1196
113646,2169.0,2324
113644,2168.0,100000
113633,2169.0,10000
113621,2169.0,9000
113621,2168.0,6900
113621,2168.0,9000
113621,2168.0,12407
113621,2168.0,10000
113621,2168.0,50000
113621,2168.0,2350
113621,2168.0,100343
113613,2172.0,2500
113607,2169.0,5000
113607,2169.0,4593
113607,2169.0,3115
113607,2168.0,11451
113607,2168.0,2350
113607,2168.0,18100
113601,2170.0,2530
113601,2170.0,2700
113601,2170.0,2600
113601,2170.0,4400
113553,2171.0,3000
113551,2172.0,135350
113551,2171.0,130311
113547,2174.0,10000
113537,2174.0,2611
113535,2175.0,5000
113532,2174.0,2689
113524,2174.0,2311
113523,2171.0,25907
113523,2170.0,23662
113523,2170.0,431
113513,2175.0,15000
113512,2171.0,96262
113512,2171.0,400
113512,2171.0,1950
113510,2170.0,13349
113507,2170.0,898
113459,2170.0,30000
113459,2170.0,100000
113452,2170.0,13850
113452,2170.0,5000
113450,2171.0,2750
113450,2171.0,303738
113448,2170.0,4050
113443,2170.0,26741
113443,2170.0,10297
113443,2170.0,18962
113442,2170.0,9000
113440,2170.0,9172
113429,2170.0,53639
113429,2170.0,40000
113429,2170.0,10000
113429,2170.0,2350
113415,2170.0,7708
113401,2170.0,10000
113359,2170.0,10000
113359,2170.0,10000
113358,2170.0,46529
113358,2170.0,20616
113346,2170.0,56484
113346,2170.0,10000
113346,2170.0,10000
113346,2170.0,32471
113346,2170.0,2600
113346,2170.0,34985
113346,2169.0,12336
113342,2169.0,2410
113336,2170.0,6819
113330,2170.0,2975
113329,2169.0,16000
113321,2169.0,29635
113321,2169.0,15000
113312,2169.0,2324
113310,2169.0,45900
113301,2170.0,23500
113301,2169.0,12141
113301,2169.0,10000
113257,2170.0,10000
113253,2170.0,2323
113251,2170.0,10000
113243,2169.0,8881
113243,2169.0,9119
113243,2170.0,28181
113234,2169.0,28995
113233,2170.0,10000
113227,2170.0,344832
113227,2170.0,5450
113227,2170.0,49718
113226,2170.0,3000
113225,2169.0,3000
113224,2170.0,4600
113223,2170.0,2323
113220,2170.0,2500
113219,2170.0,3000
113219,2170.0,10000
113211,2170.0,2323
113205,2169.0,2600
113200,2170.0,27422
113151,2171.0,2322
113151,2170.0,315100
113151,2170.0,60000
113151,2170.0,22578
113148,2170.0,17900
113145,2176.0,15615
113145,2176.0,4385
113139,2172.0,3000
113139,2171.0,200000
113139,2170.0,5000
113139,2170.0,25000
113139,2170.0,67000
113134,2176.0,5068
113131,2176.0,20852
113131,2176.0,3396
113131,2176.0,5069
113123,2176.0,2666
113117,2177.0,7709
113116,2177.0,2461
113116,2177.0,6739
113105,2177.0,30523
113105,2177.0,13730
113100,2177.0,28477
113051,2177.0,4830
113051,2177.0,10000
113048,2179.0,3426
113045,2177.0,3000
113040,2179.0,9807
113040,2179.0,12000
113040,2179.0,37193
113029,2177.0,5000
113010,2177.0,8500
112959,2177.0,34640
112959,2177.0,45765
112959,2177.0,3670
112955,2177.0,65360
112954,2176.0,2800
112951,2177.0,3624
112951,2177.0,8427
112951,2177.0,4403
112951,2177.0,34640
112947,2177.0,4576
112944,2177.0,3200
112944,2177.0,1800
112940,2176.0,20000
112938,2176.0,238682
112938,2176.0,100000
112938,2176.0,5000
112938,2176.0,10000
112937,2170.0,100
112937,2174.0,20000
112937,2174.0,4600
112937,2175.0,10000
112937,2175.0,100000
112937,2175.0,3000
112937,2175.0,10000
112937,2176.0,88482
112937,2176.0,2500
112937,2176.0,161318
112936,2170.0,2400
112932,2170.0,12765
112932,2170.0,4200
112932,2170.0,50000
112932,2170.0,16590
112932,2170.0,33900
112928,2169.0,21000
112928,2169.0,17000
112927,2169.0,2854
112924,2170.0,5000
112921,2170.0,15178
112914,2170.0,2333
112913,2169.0,173607
112913,2169.0,72949
112913,2169.0,2800
112913,2169.0,66314
112909,2169.0,20390
112904,2169.0,5000
112902,2169.0,2324
112900,2169.0,3949
112900,2169.0,1321
112900,2169.0,198679
112848,2168.0,10000
112847,2169.0,264744
112847,2169.0,5100
112847,2169.0,69400
112844,2168.0,19206
112839,2168.0,2931
112839,2168.0,10000
112839,2168.0,2591
112839,2168.0,623
112838,2169.0,27000
112833,2169.0,42500
112831,2169.0,5000
112826,2169.0,9000
112822,2168.0,3181
112822,2168.0,4069
112822,2169.0,10000
112815,2168.0,2600
112813,2169.0,14550
112812,2169.0,2794
112812,2169.0,27206
112802,2168.0,1600
112802,2168.0,3519
112800,2168.0,2400
112753,2170.0,100000
112753,2170.0,2500
112753,2170.0,2550
112753,2170.0,5000
112753,2170.0,4400
112753,2170.0,9000
112753,2170.0,11000
112753,2170.0,103977
112753,2170.0,3000
112753,2170.0,20000
112753,2170.0,1100
112753,2170.0,14724
112753,2170.0,321286
112753,2170.0,78714
112753,2170.0,61286
112753,2170.0,3000
112752,2170.0,10000
112749,2167.0,4724
112743,2168.0,19776
112743,2168.0,2500
112742,2169.0,70806
112742,2170.0,29194
112740,2169.0,24194
112740,2169.0,5000
112739,2170.0,38574
112737,2170.0,9054
112737,2170.0,946
112736,2169.0,2350
112736,2169.0,4946
112734,2170.0,17000
112732,2168.0,5124
112732,2169.0,16510
112731,2170.0,180000
112731,2169.0,33490
112726,2170.0,50000
112723,2170.0,256054
112723,2170.0,143946
112717,2169.0,8103
112717,2166.0,23844
112716,2168.0,21088
112716,2168.0,3500
112712,2168.0,2320
112705,2168.0,2434
112705,2168.0,30000
112700,2170.0,56054
112700,2170.0,343946
112700,2170.0,56054
112700,2170.0,343946
112700,2170.0,56054
112700,2170.0,143946
112658,2169.0,33935
112658,2168.0,5499
112658,2168.0,3000
112658,2168.0,27566
112657,2169.0,425
112657,2169.0,10
112657,2169.0,3500
112656,2168.0,1
112647,2169.0,10000
112647,2169.0,9575
112644,2169.0,60425
112642,2169.0,2292
112634,2169.0,10000
112634,2170.0,2500
112634,2169.0,30396
112633,2170.0,228154
112633,2170.0,30400
112633,2170.0,141446
112633,2170.0,200000
112632,2170.0,151346
112632,2170.0,248654
112631,2170.0,11265
112630,2170.0,100000
112625,2169.0,13000
112611,2169.0,30000
112611,2169.0,24290
112609,2169.0,41475
112609,2169.0,10000
112609,2169.0,922
112608,2168.0,6500
112608,2169.0,185600
112608,2169.0,8518
112608,2169.0,5882
112601,2168.0,5000
112601,2168.0,5000
112558,2169.0,2400
112547,2169.0,12000
112542,2169.0,200000
112529,2168.0,2644
112529,2167.0,23994
112529,2166.0,6120
112529,2166.0,36438
112529,2166.0,36845
112526,2168.0,109
112524,2167.0,60994
112524,2167.0,76006
112523,2168.0,3000
112523,2167.0,10306
112523,2167.0,55962
112523,2167.0,30732
112520,2168.0,50000
112459,2170.0,159919
112459,2170.0,40081
112458,2168.0,1259
112458,2168.0,100000
112458,2168.0,4000
112458,2168.0,30000
112458,2168.0,3000
112458,2168.0,2331
112458,2168.0,10000
112458,2168.0,171825
112458,2169.0,60950
112458,2169.0,9179
112458,2167.0,8800
112458,2169.0,46760
112458,2169.0,3000
112458,2169.0,50000
112458,2170.0,51359
112458,2170.0,240081
112458,2167.0,5056
112458,2167.0,2400
112455,2167.0,56
112455,2167.0,4944
112450,2166.0,54652
112450,2166.0,10000
112450,2166.0,4000
112450,2166.0,5000
112450,2166.0,3700
112450,2166.0,21930
112445,2167.0,8656
112445,2167.0,2344
112439,2167.0,8656
112439,2167.0,1344
112430,2167.0,1156
112430,2167.0,1344
112428,2167.0,5661
112428,2167.0,8000
112428,2167.0,10000
112426,2168.0,2500
112412,2167.0,10000
112410,2168.0,31349
112410,2168.0,3000
112410,2168.0,40000
112410,2168.0,4900
112410,2168.0,10000
112410,2168.0,10751
112409,2167.0,15137
112409,2167.0,2344
112409,2167.0,5000
112409,2167.0,3177
112409,2167.0,3000
112409,2167.0,4000
112409,2167.0,67342
112405,2168.0,58710
112400,2167.0,2444
112356,2167.0,9178
112356,2167.0,3000
112356,2167.0,8659
112352,2168.0,10000
112345,2167.0,34897
112342,2167.0,40000
112337,2168.0,13988
112332,2168.0,30000
112327,2168.0,8953
112326,2168.0,47000
112321,2168.0,3000
112311,2166.0,102302
112311,2166.0,100000
112311,2166.0,50000
112311,2166.0,45348
112310,2169.0,60950
112310,2169.0,339050
112309,2166.0,3000
112309,2167.0,41014
112309,2168.0,19936
112309,2169.0,339050
112308,2167.0,3000
112306,2167.0,100000
112306,2166.0,3000
112306,2166.0,45000
112302,2167.0,55002
112302,2167.0,6604
112254,2166.0,2350
112253,2166.0,3296
112250,2166.0,3000
112243,2166.0,190679
112242,2166.0,47373
112238,2166.0,55000
112238,2166.0,2627
112237,2166.0,345000
112236,2167.0,100000
112235,2166.0,10000
112232,2166.0,5000
112232,2166.0,45000
112228,2167.0,5400
112227,2167.0,11898
112227,2167.0,10000
112227,2167.0,5000
112227,2167.0,2700
112226,2168.0,18264
112226,2168.0,13786
112225,2169.0,2350
112220,2168.0,4478
112220,2168.0,13786
112220,2168.0,381736
112215,2169.0,27565
112215,2169.0,5000
112215,2169.0,4593
112215,2169.0,10000
112215,2169.0,2350
112215,2169.0,9223
112215,2169.0,7499
112215,2169.0,3214
112215,2168.0,30556
112212,2169.0,2435
112212,2169.0,2565
112212,2169.0,5000
112205,2170.0,10000
112200,2174.0,60779
112200,2174.0,8000
112200,2174.0,2500
112200,2174.0,2400
112200,2173.0,258850
112200,2173.0,67471
112200,2173.0,13153
112200,2173.0,45912
112200,2173.0,10000
112200,2173.0,4345
112200,2171.0,96000
112200,2171.0,12063
112200,2170.0,94721
112200,2170.0,10000
112200,2170.0,5000
112200,2170.0,8806
112200,2170.0,11194
112200,2170.0,100000
112200,2170.0,5000
112200,2170.0,25000
112200,2170.0,29706
112200,2170.0,70294
112200,2170.0,60000
112200,2170.0,30000
112200,2170.0,3000
112200,2170.0,7847
112200,2170.0,53000
112200,2170.0,5000
112200,2170.0,100000
112200,2170.0,3000
112200,2170.0,6500
112159,2175.0,11314
112159,2175.0,6000
112159,2174.0,32462
112159,2175.0,82020
112148,2176.0,11518
112144,2175.0,5105
112137,2175.0,8125
112137,2175.0,12875
112132,2175.0,16875
112132,2175.0,40000
112132,2175.0,35000
112131,2175.0,2500
112127,2174.0,50000
112127,2175.0,13939
112127,2175.0,164980
112127,2175.0,5725
112127,2175.0,100000
112127,2175.0,48670
112127,2175.0,80625
112117,2174.0,70000
112114,2175.0,100000
112112,2174.0,1
112108,2174.0,1957
112106,2174.0,5103
112106,2174.0,3000
112106,2174.0,21940
112105,2174.0,20000
112103,2174.0,40000
112102,2174.0,25000
112053,2174.0,46400
112051,2174.0,2250
112050,2174.0,40000
112047,2174.0,5000
112038,2174.0,10000
112037,2175.0,9672
112034,2175.0,11696
112028,2174.0,3573
112021,2174.0,2398
112019,2174.0,2390
112017,2174.0,14655
112017,2174.0,3243
112017,2174.0,2400
112015,2174.0,4000
112015,2173.0,39668
112013,2173.0,44
112011,2174.0,184467
112011,2174.0,14435
112010,2173.0,6000
112008,2173.0,94138
112000,2173.0,85700
112000,2173.0,1300
111959,2174.0,3236
111958,2175.0,200
111956,2175.0,3100
111954,2174.0,1764
111953,2174.0,5000
111953,2174.0,2313
111951,2174.0,85700
111951,2173.0,314300
111951,2175.0,2800
111945,2175.0,45800
111944,2174.0,9500
111940,2174.0,35200
111940,2174.0,10000
111940,2174.0,4800
111924,2177.0,12635
111924,2177.0,5862
111924,2175.0,2800
111924,2174.0,7000
111916,2177.0,6635
111916,2177.0,5865
111903,2177.0,29785
111901,2174.0,4200
111901,2174.0,800
111836,2177.0,4600
111835,2174.0,7000
111835,2173.0,2256
111824,2173.0,20000
111823,2177.0,9000
111807,2177.0,4204
111807,2177.0,18000
111807,2177.0,100000
111807,2177.0,100000
111755,2177.0,2500
111753,2180.0,100000
111743,2177.0,30000
111742,2179.0,5000
111742,2179.0,1001
111742,2179.0,20000
111742,2179.0,158087
111742,2179.0,16530
111742,2179.0,50000
111742,2180.0,149382
111735,2178.0,5000
111735,2178.0,5000
111735,2178.0,5000
111726,2177.0,4633
111720,2177.0,770
111720,2177.0,3550
111720,2177.0,10000
111720,2177.0,9000
111719,2175.0,40997
111719,2171.0,2900
111719,2170.0,50824
111719,2170.0,5279
111715,2175.0,63100
111714,2175.0,10000
111711,2175.0,9500
111707,2175.0,2500
111700,2175.0,4000
111659,2175.0,4664
111651,2175.0,10283
111651,2175.0,10254
111648,2172.0,14624
111648,2172.0,10000
111648,2170.0,3376
111645,2173.0,3000
111645,2172.0,5683
111631,2172.0,75000
111622,2172.0,2500
111616,2177.0,28230
111609,2177.0,5000
111604,2169.0,5237
111557,2170.0,4200
111555,2169.0,5000
111545,2169.0,3395
111541,2169.0,17178
111538,2169.0,33375
111538,2169.0,66625
111535,2170.0,3000
111535,2169.0,25823
111534,2178.0,18300
111525,2170.0,3000
111525,2178.0,1700
111516,2170.0,7814
111516,2170.0,25000
111516,2170.0,8377
111516,2170.0,1623
111516,2170.0,3000
111516,2170.0,3000
111516,2170.0,4402
111516,2169.0,40802
111515,2174.0,88818
111515,2174.0,10000
111515,2173.0,83162
111515,2173.0,19345
111515,2173.0,45849
111515,2173.0,10000
111515,2173.0,7000
111515,2173.0,135826
111515,2173.0,264174
111515,2172.0,135826
111515,2172.0,253861
111515,2172.0,146139
111515,2172.0,83212
111515,2172.0,102066
111515,2172.0,7092
111515,2172.0,42561
111515,2172.0,5045
111515,2171.0,8598
111515,2171.0,58400
111515,2171.0,3000
111515,2171.0,15000
111515,2170.0,75026
111515,2170.0,24974
111515,2170.0,2550
111515,2170.0,372476
111515,2170.0,27524
111515,2170.0,321860
111515,2170.0,50616
111515,2170.0,321662
111515,2170.0,35000
111515,2170.0,38940
111515,2170.0,4398
111515,2170.0,5602
111515,2170.0,200000
111515,2170.0,3195
111515,2170.0,7814
111515,2170.0,392186
111514,2175.0,104673
111514,2175.0,294327
111514,2175.0,3572
111514,2174.0,3000
111514,2174.0,51048
111514,2174.0,48053
111514,2174.0,88818
111514,2174.0,311182
111514,2178.0,18866
111514,2178.0,10000
111514,2178.0,17181
111514,2178.0,38400
111514,2178.0,2942
111514,2178.0,100000
111514,2178.0,2745
111514,2178.0,10000
111514,2178.0,100000
111514,2178.0,4580
111514,2177.0,7711
111514,2177.0,3000
111514,2177.0,84575
111514,2177.0,276963
111514,2177.0,9152
111514,2177.0,8000
111514,2177.0,10500
111514,2177.0,95385
111514,2177.0,304615
111514,2177.0,18280
111514,2177.0,6450
111514,2177.0,70655
111514,2177.0,158170
111514,2175.0,3500
111514,2175.0,3125
111514,2175.0,46008
111514,2175.0,2330
111514,2175.0,8903
111514,2175.0,73291
111511,2178.0,14956
111503,2178.0,10000
111440,2178.0,35665
111438,2180.0,20497
111438,2180.0,17681
111438,2180.0,6329
111438,2180.0,46896
111435,2178.0,25000
111435,2178.0,3000
111435,2178.0,10000
111435,2178.0,20000
111435,2178.0,12000
111434,2180.0,11300
111422,2178.0,5000
111419,2180.0,4719
111416,2180.0,69719
111416,2180.0,5281
111411,2180.0,719
111411,2180.0,30281
111403,2180.0,451
111403,2180.0,1958
111400,2181.0,2700
111356,2180.0,37881
111356,2180.0,20000
111352,2180.0,175
111350,2180.0,24600
111345,2180.0,47200
111345,2180.0,2500
111345,2180.0,50000
111343,2180.0,2800
111341,2179.0,2380
111341,2177.0,9831
111341,2177.0,60289
111334,2180.0,5375
111334,2180.0,19000
111334,2178.0,375442
111334,2177.0,183
111332,2180.0,5690
111332,2180.0,12535
111332,2180.0,4625
111329,2182.0,4566
111328,2182.0,20000
111325,2180.0,30600
111319,2180.0,36290
111319,2180.0,363710
111318,2180.0,36290
111318,2180.0,363710
111314,2180.0,20000
111308,2180.0,207909
111308,2180.0,50000
111308,2180.0,2500
111308,2180.0,2500
111308,2180.0,137091
111308,2180.0,262909
111308,2180.0,137091
111308,2180.0,262909
111308,2180.0,5000
111308,2180.0,6059
111308,2180.0,9742
111308,2180.0,50000
111308,2180.0,10000
111307,2179.0,20684
111307,2180.0,182725
111307,2180.0,4500
111307,2180.0,192091
111304,2179.0,4316
111304,2179.0,5000
111303,2179.0,2779
111259,2180.0,83700
111254,2180.0,100000
111247,2180.0,27658
111243,2178.0,2495
111242,2179.0,21280
111242,2178.0,36795
111242,2178.0,2323
111242,2178.0,2350
111242,2178.0,22063
111240,2179.0,3720
111240,2179.0,5000
111230,2178.0,9000
111221,2178.0,4205
111220,2178.0,2332
111217,2178.0,31765
111217,2178.0,13463
111217,2177.0,14
111217,2177.0,9986
111208,2178.0,2500
111158,2178.0,5000
111157,2178.0,10735
111153,2178.0,2987
111148,2180.0,1758
111148,2180.0,5917
111144,2180.0,2742
111137,2184.0,9256
111132,2184.0,13612
111131,2177.0,3500
111131,2184.0,110285
111131,2184.0,7678
111131,2184.0,14895
111131,2184.0,12017
111131,2184.0,20626
111127,2184.0,10000
111124,2177.0,29751
111124,2177.0,19249
111115,2178.0,17115
111115,2178.0,2744
111115,2178.0,23550
111115,2178.0,17000
111115,2178.0,14500
111115,2177.0,25091
111114,2184.0,15000
111114,2184.0,50000
111059,2178.0,2885
111057,2180.0,2340
111057,2183.0,3180
111057,2184.0,15109
111057,2184.0,13612
111057,2184.0,14896
111057,2184.0,3026
111057,2184.0,12019
111057,2184.0,11410
111057,2184.0,12172
111054,2177.0,2550
111050,2177.0,1835
111042,2177.0,4000
111039,2180.0,9965
111039,2180.0,14299
111039,2180.0,8560
111039,2180.0,2332
111039,2180.0,6139
111039,2180.0,21387
111039,2180.0,13612
111039,2180.0,3028
111039,2180.0,14896
111039,2180.0,11414
111039,2180.0,107842
111039,2184.0,54590
111039,2184.0,7678
111039,2184.0,20629
111039,2184.0,5763
111039,2184.0,11881
111039,2184.0,12019
111039,2184.0,7330
111034,2180.0,3433
111034,2178.0,10000
111034,2177.0,68713
111026,2181.0,7000
111026,2180.0,171523
111026,2180.0,4570
111021,2183.0,11884
111021,2183.0,5765
111021,2183.0,2335
111021,2183.0,8564
111021,2183.0,6141
111021,2183.0,14390
111021,2184.0,46627
111021,2184.0,27588
111021,2183.0,9967
111021,2183.0,14302
111021,2183.0,16151
111021,2183.0,21387
111021,2183.0,7330
111021,2183.0,11414
111021,2183.0,4854
111017,2180.0,67242
111013,2180.0,55338
111012,2179.0,22861
111012,2178.0,22151
111012,2178.0,2300
111012,2178.0,4570
111012,2178.0,45806
111012,2177.0,9100
111012,2176.0,1054
111012,2176.0,5910
111012,2176.0,100000
111012,2176.0,2379
111012,2175.0,183869
111011,2179.0,89211
111011,2179.0,10779
111011,2179.0,50000
111011,2179.0,3000
111011,2178.0,3849
111009,2180.0,3239
111009,2180.0,561
111003,2180.0,13680
111003,2180.0,7678
111003,2180.0,3028
111003,2180.0,9967
111003,2180.0,8564
111003,2180.0,20629
111003,2180.0,8680
111003,2180.0,11884
111003,2180.0,12019
111003,2180.0,13612
111003,2180.0,6141
111003,2180.0,21387
111003,2180.0,7330
111003,2180.0,11414
111003,2180.0,227028
111003,2180.0,886
111003,2180.0,3211
111003,2180.0,903
111003,2182.0,3955
111003,2182.0,11045
111003,2184.0,135
111003,2184.0,3716
111003,2184.0,14302
111003,2184.0,3889
111003,2184.0,19412
111003,2184.0,16151
111003,2184.0,5765
111002,2180.0,2335
110956,2180.0,14624
110954,2179.0,5000
110948,2179.0,5789
110947,2180.0,10000
110945,2180.0,5000
110944,2183.0,20629
110944,2183.0,3028
110944,2183.0,227914
110944,2183.0,21387
110944,2183.0,5245
110944,2183.0,2335
110944,2183.0,11884
110944,2183.0,11414
110944,2183.0,6141
110944,2183.0,29827
110944,2183.0,4267
110944,2183.0,19637
110944,2183.0,2866
110944,2183.0,5000
110944,2184.0,698
110944,2184.0,14896
110944,2184.0,7678
110944,2184.0,3891
110944,2184.0,12837
110944,2184.0,1465
110944,2183.0,16151
110944,2183.0,5145
110944,2182.0,2800
110944,2183.0,10812
110944,2183.0,19414
110944,2183.0,4858
110944,2183.0,78754
110944,2183.0,9967
110944,2183.0,12019
110944,2183.0,4176
110944,2183.0,1589
110944,2183.0,3211
110944,2183.0,7330
110929,2183.0,10000
110925,2184.0,9967
110925,2184.0,19414
110925,2184.0,11884
110925,2184.0,21387
110925,2184.0,8564
110925,2184.0,3211
110925,2184.0,227914
110925,2184.0,3028
110925,2184.0,2335
110925,2184.0,6141
110925,2184.0,4858
110925,2184.0,5245
110925,2184.0,17096
110925,2184.0,2545
110925,2184.0,5149
110925,2184.0,5765
